<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.15	06:10:00	1641.24	1648.00	1638.40	1646.43	299	0	50
2025.04.15	06:20:00	1646.67	1652.00	1638.14	1649.84	296	0	50
2025.04.15	06:30:00	1649.84	1652.23	1640.83	1647.82	300	0	50
2025.04.15	06:40:00	1647.36	1648.45	1640.00	1648.45	296	0	50
2025.04.15	06:50:00	1648.69	1649.17	1638.33	1645.43	298	0	50
2025.04.15	07:00:00	1645.24	1649.31	1639.88	1649.00	297	0	50
2025.04.15	07:10:00	1649.05	1657.24	1646.21	1653.23	296	0	50
2025.04.15	07:20:00	1653.06	1653.72	1645.80	1650.79	300	0	50
2025.04.15	07:30:00	1650.61	1650.61	1639.14	1645.36	297	0	50
2025.04.15	07:40:00	1645.94	1649.99	1636.17	1638.85	296	0	50
2025.04.15	07:50:00	1638.07	1642.21	1635.40	1638.50	296	0	50
2025.04.15	08:00:00	1638.64	1642.16	1636.31	1639.65	296	0	50
2025.04.15	08:10:00	1639.61	1642.53	1637.24	1640.39	298	0	50
2025.04.15	08:20:00	1640.21	1649.31	1636.97	1649.23	297	0	50
2025.04.15	08:30:00	1648.91	1651.16	1641.60	1643.61	298	0	50
2025.04.15	08:40:00	1643.95	1657.71	1642.44	1655.86	297	0	50
2025.04.15	08:50:00	1655.47	1658.05	1643.42	1643.76	298	0	50
2025.04.15	09:00:00	1644.13	1645.17	1628.92	1633.29	298	0	50
2025.04.15	09:10:00	1633.26	1636.12	1621.80	1628.46	298	0	50
2025.04.15	09:20:00	1629.16	1631.97	1624.36	1628.04	294	0	50
2025.04.15	09:30:00	1628.16	1628.37	1620.15	1621.13	295	0	50
2025.04.15	09:40:00	1621.38	1628.23	1617.17	1627.41	295	0	50
2025.04.15	09:50:00	1627.70	1628.02	1620.64	1626.25	299	0	50
2025.04.15	10:00:00	1626.92	1627.92	1612.54	1614.11	298	0	50
2025.04.15	10:10:00	1613.91	1614.47	1605.48	1613.85	296	0	50
2025.04.15	10:20:00	1613.17	1622.48	1609.89	1618.93	299	0	50
2025.04.15	10:30:00	1618.48	1631.99	1618.22	1631.77	299	0	50
2025.04.15	10:40:00	1631.85	1631.85	1621.06	1625.05	298	0	50
2025.04.15	10:50:00	1625.39	1635.96	1624.37	1634.97	300	0	50
2025.04.15	11:00:00	1635.39	1636.93	1631.59	1632.82	297	0	50
2025.04.15	11:10:00	1631.93	1632.77	1623.98	1625.86	299	0	50
2025.04.15	11:20:00	1625.62	1645.73	1625.54	1641.19	296	0	50
2025.04.15	11:30:00	1641.63	1645.09	1637.02	1638.78	297	0	50
2025.04.15	11:40:00	1638.56	1640.70	1629.99	1631.82	292	0	50
2025.04.15	11:50:00	1631.87	1637.03	1627.77	1637.03	297	0	50
2025.04.15	12:00:00	1636.83	1639.51	1632.30	1638.62	296	0	50
2025.04.15	12:10:00	1638.33	1648.98	1638.33	1642.91	300	0	50
2025.04.15	12:20:00	1643.16	1646.24	1640.42	1644.56	298	0	50
2025.04.15	12:30:00	1644.79	1655.26	1642.01	1650.19	299	0	50
2025.04.15	12:40:00	1650.49	1655.01	1645.40	1648.47	296	0	50
2025.04.15	12:50:00	1648.53	1655.50	1642.39	1648.17	297	0	50
2025.04.15	13:00:00	1647.67	1650.67	1643.14	1650.42	297	0	50
2025.04.15	13:10:00	1650.59	1660.25	1647.46	1660.25	297	0	50
2025.04.15	13:20:00	1660.82	1669.68	1660.64	1663.56	295	0	50
2025.04.15	13:30:00	1663.48	1665.38	1647.91	1651.38	296	0	50
2025.04.15	13:40:00	1651.49	1657.72	1634.98	1635.83	297	0	50
2025.04.15	13:50:00	1635.69	1635.95	1616.97	1618.16	295	0	50
2025.04.15	14:00:00	1618.50	1620.33	1612.98	1617.75	297	0	50
2025.04.15	14:10:00	1617.81	1617.81	1604.26	1604.80	297	0	50
2025.04.15	14:20:00	1605.28	1618.62	1604.17	1617.47	299	0	50
2025.04.15	14:30:00	1617.26	1618.63	1606.87	1609.46	297	0	50
2025.04.15	14:40:00	1609.87	1610.21	1604.98	1607.31	296	0	50
2025.04.15	14:50:00	1607.46	1608.47	1599.93	1602.22	297	0	50
2025.04.15	15:00:00	1602.53	1602.53	1592.90	1598.78	297	0	50
2025.04.15	15:10:00	1599.16	1607.75	1597.10	1602.89	297	0	50
2025.04.15	15:20:00	1603.88	1609.71	1601.12	1601.94	294	0	50
2025.04.15	15:30:00	1601.66	1602.76	1592.92	1592.92	298	0	50
2025.04.15	15:40:00	1592.91	1593.93	1579.95	1581.63	296	0	50
2025.04.15	15:50:00	1581.09	1581.14	1568.18	1568.18	296	0	50
2025.04.15	16:00:00	1567.76	1574.68	1565.94	1571.43	297	0	50
2025.04.15	16:10:00	1570.66	1571.44	1559.12	1560.97	297	0	50
2025.04.15	16:20:00	1561.22	1562.67	1545.82	1548.07	297	0	50
2025.04.15	16:30:00	1548.85	1554.26	1547.83	1550.18	299	0	50
2025.04.15	16:40:00	1550.32	1550.95	1538.99	1547.34	296	0	50
2025.04.15	16:50:00	1547.30	1550.09	1542.33	1544.06	297	0	50
2025.04.15	17:00:00	1543.60	1545.62	1539.35	1543.31	297	0	50
2025.04.15	17:10:00	1543.58	1544.81	1533.80	1533.80	299	0	50
2025.04.15	17:20:00	1534.54	1549.16	1532.79	1545.67	297	0	50
2025.04.15	17:30:00	1545.09	1546.74	1538.66	1542.62	299	0	50
2025.04.15	17:40:00	1542.96	1545.27	1535.45	1537.74	298	0	50
2025.04.15	17:50:00	1538.10	1552.06	1537.04	1544.17	298	0	50
2025.04.15	18:00:00	1544.16	1549.60	1538.73	1539.85	297	0	50
2025.04.15	18:10:00	1539.13	1547.01	1536.73	1546.79	297	0	50
2025.04.15	18:20:00	1546.66	1565.63	1544.76	1564.99	298	0	50
2025.04.15	18:30:00	1565.48	1574.08	1564.18	1570.28	298	0	50
2025.04.15	18:40:00	1569.96	1579.21	1569.66	1572.13	297	0	50
2025.04.15	18:50:00	1572.30	1582.05	1572.17	1576.74	297	0	50
2025.04.15	19:00:00	1576.88	1577.30	1563.77	1564.64	295	0	50
2025.04.15	19:10:00	1564.82	1566.81	1554.91	1558.98	296	0	50
2025.04.15	19:20:00	1559.20	1560.00	1550.05	1554.42	299	0	50
2025.04.15	19:30:00	1554.03	1554.48	1546.82	1551.31	295	0	50
2025.04.15	19:40:00	1551.20	1551.20	1544.59	1547.64	299	0	50
2025.04.15	19:50:00	1547.68	1552.37	1546.13	1551.55	294	0	50
2025.04.15	20:00:00	1551.68	1553.50	1543.86	1545.16	296	0	50
2025.04.15	20:10:00	1545.35	1550.90	1541.14	1550.17	295	0	50
2025.04.15	20:20:00	1550.38	1553.57	1545.97	1553.21	295	0	50
2025.04.15	20:30:00	1552.99	1563.58	1552.70	1558.33	298	0	50
2025.04.15	20:40:00	1558.05	1559.58	1553.19	1554.81	297	0	50
2025.04.15	20:50:00	1554.26	1556.22	1548.07	1554.40	296	0	50
2025.04.15	21:00:00	1554.29	1564.26	1550.06	1562.37	300	0	50
2025.04.15	21:10:00	1562.89	1567.26	1557.07	1563.78	295	0	50
2025.04.15	21:20:00	1564.40	1567.33	1558.14	1566.44	298	0	50
2025.04.15	21:30:00	1566.00	1571.63	1563.73	1564.90	299	0	50
2025.04.15	21:40:00	1564.94	1575.02	1557.48	1571.55	298	0	50
2025.04.15	21:50:00	1572.01	1576.90	1570.03	1576.06	297	0	50
2025.04.15	22:00:00	1575.69	1580.19	1571.83	1573.15	297	0	50
2025.04.15	22:10:00	1572.42	1585.26	1567.95	1584.07	297	0	50
2025.04.15	22:20:00	1583.75	1593.03	1579.17	1592.93	296	0	50
2025.04.15	22:30:00	1592.86	1592.95	1582.73	1582.73	296	0	50
2025.04.15	22:40:00	1583.64	1585.80	1578.94	1583.42	295	0	50
2025.04.15	22:50:00	1583.41	1583.41	1574.06	1575.56	299	0	50
2025.04.15	23:00:00	1575.62	1584.03	1575.23	1578.87	296	0	50
2025.04.15	23:10:00	1578.18	1582.29	1572.37	1572.47	294	0	50
2025.04.15	23:20:00	1572.12	1572.99	1566.43	1569.48	297	0	50
2025.04.15	23:30:00	1569.96	1588.70	1569.14	1585.70	296	0	50
2025.04.15	23:40:00	1585.58	1586.27	1574.47	1577.42	295	0	50
2025.04.15	23:50:00	1577.89	1581.69	1569.37	1569.37	298	0	50
2025.04.16	00:00:00	1568.59	1574.60	1562.43	1574.53	297	0	50
2025.04.16	00:10:00	1574.39	1577.70	1563.22	1564.24	297	0	50
2025.04.16	00:20:00	1564.47	1568.29	1557.48	1560.36	298	0	50
2025.04.16	00:30:00	1560.79	1566.26	1557.52	1561.80	295	0	50
2025.04.16	00:40:00	1561.45	1562.93	1549.63	1551.77	297	0	50
2025.04.16	00:50:00	1552.31	1552.59	1544.29	1551.46	296	0	50
2025.04.16	01:00:00	1551.76	1555.69	1546.42	1550.53	297	0	50
2025.04.16	01:10:00	1550.95	1559.14	1547.65	1557.74	298	0	50
2025.04.16	01:20:00	1557.40	1558.40	1540.37	1544.06	298	0	50
2025.04.16	01:30:00	1544.03	1551.95	1542.68	1547.10	296	0	50
2025.04.16	01:40:00	1546.71	1548.97	1539.32	1539.32	298	0	50
2025.04.16	01:50:00	1539.09	1543.18	1532.05	1537.72	297	0	50
2025.04.16	02:00:00	1538.06	1538.15	1528.64	1534.53	297	0	50
2025.04.16	02:10:00	1534.36	1544.80	1533.03	1542.90	298	0	50
2025.04.16	02:20:00	1543.06	1560.07	1542.80	1557.37	298	0	50
2025.04.16	02:30:00	1557.75	1558.45	1542.64	1544.74	297	0	50
2025.04.16	02:40:00	1544.88	1550.93	1541.77	1541.77	298	0	50
2025.04.16	02:50:00	1542.19	1552.26	1539.82	1550.27	299	0	50
2025.04.16	03:00:00	1550.08	1563.33	1547.49	1561.65	297	0	50
2025.04.16	03:10:00	1560.97	1567.33	1559.54	1559.56	299	0	50
2025.04.16	03:20:00	1559.79	1561.54	1553.82	1559.13	299	0	50
2025.04.16	03:30:00	1559.32	1565.22	1553.97	1556.11	291	0	50
2025.04.16	03:40:00	1555.71	1557.26	1552.75	1555.75	296	0	50
2025.04.16	03:50:00	1554.53	1556.35	1549.83	1552.09	296	0	50
2025.04.16	04:00:00	1552.26	1558.57	1551.84	1558.47	298	0	50
2025.04.16	04:10:00	1559.11	1566.34	1555.61	1562.62	298	0	50
2025.04.16	04:20:00	1562.51	1565.29	1556.13	1561.92	299	0	50
2025.04.16	04:30:00	1561.84	1563.52	1555.93	1558.62	296	0	50
2025.04.16	04:40:00	1559.14	1566.64	1555.93	1564.28	299	0	50
2025.04.16	04:50:00	1564.47	1566.92	1552.82	1555.22	298	0	50
2025.04.16	05:00:00	1554.73	1559.01	1550.88	1551.53	294	0	50
2025.04.16	05:10:00	1551.60	1559.61	1548.96	1553.86	298	0	50
2025.04.16	05:20:00	1554.04	1562.53	1553.42	1561.22	299	0	50
2025.04.16	05:30:00	1561.38	1566.89	1554.60	1566.29	297	0	50
2025.04.16	05:40:00	1566.33	1567.13	1555.56	1556.65	295	0	50
2025.04.16	05:50:00	1556.49	1566.50	1554.53	1565.28	296	0	50
2025.04.16	06:00:00	1564.75	1570.75	1561.30	1562.12	298	0	50
2025.04.16	06:10:00	1562.09	1569.45	1558.00	1560.91	299	0	50
2025.04.16	06:20:00	1561.08	1562.82	1550.45	1552.32	300	0	50
2025.04.16	06:30:00	1552.25	1558.11	1547.30	1554.57	294	0	50
2025.04.16	06:40:00	1554.30	1555.03	1543.96	1545.50	296	0	50
2025.04.16	06:50:00	1545.67	1550.54	1540.85	1548.73	298	0	50
2025.04.16	07:00:00	1548.76	1549.39	1540.07	1541.82	298	0	50
2025.04.16	07:10:00	1541.29	1541.32	1532.96	1537.59	299	0	50
2025.04.16	07:20:00	1538.26	1541.20	1534.30	1536.91	299	0	50
2025.04.16	07:30:00	1536.13	1540.76	1527.59	1540.76	296	0	50
2025.04.16	07:40:00	1540.93	1551.30	1538.71	1548.70	297	0	50
2025.04.16	07:50:00	1547.59	1548.98	1540.44	1540.44	296	0	50
2025.04.16	08:00:00	1540.41	1542.89	1534.93	1536.01	294	0	50
2025.04.16	08:10:00	1536.06	1536.29	1528.04	1532.08	292	0	50
2025.04.16	08:20:00	1532.08	1535.58	1524.53	1525.41	298	0	50
2025.04.16	08:30:00	1525.04	1534.11	1524.13	1530.43	297	0	50
2025.04.16	08:40:00	1530.50	1537.29	1529.24	1533.90	298	0	50
2025.04.16	08:50:00	1534.26	1543.45	1532.93	1542.22	296	0	50
2025.04.16	09:00:00	1542.21	1545.30	1534.51	1534.51	297	0	50
2025.04.16	09:10:00	1535.07	1543.57	1533.24	1541.12	293	0	50
2025.04.16	09:20:00	1541.00	1554.22	1539.83	1551.63	295	0	50
2025.04.16	09:30:00	1551.34	1551.34	1535.95	1538.40	297	0	50
2025.04.16	09:40:00	1538.41	1547.12	1537.42	1543.00	297	0	50
2025.04.16	09:50:00	1542.58	1545.80	1528.82	1529.38	299	0	50
2025.04.16	10:00:00	1529.82	1547.03	1529.82	1542.36	297	0	50
2025.04.16	10:10:00	1542.23	1547.17	1537.73	1544.39	297	0	50
2025.04.16	10:20:00	1544.60	1548.60	1538.14	1546.78	297	0	50
2025.04.16	10:30:00	1546.47	1551.89	1539.32	1542.35	296	0	50
2025.04.16	10:40:00	1542.05	1543.36	1531.10	1532.86	295	0	50
2025.04.16	10:50:00	1533.12	1534.39	1519.20	1523.44	297	0	50
2025.04.16	11:00:00	1523.37	1526.63	1517.11	1517.58	298	0	50
2025.04.16	11:10:00	1518.07	1520.15	1513.35	1519.24	298	0	50
2025.04.16	11:20:00	1519.46	1520.00	1513.00	1515.86	297	0	50
2025.04.16	11:30:00	1516.16	1523.10	1514.55	1522.71	295	0	50
2025.04.16	11:40:00	1523.07	1537.48	1521.50	1536.53	299	0	50
2025.04.16	11:50:00	1537.21	1544.77	1534.33	1538.65	298	0	50
2025.04.16	12:00:00	1538.68	1542.72	1535.84	1540.54	298	0	50
2025.04.16	12:10:00	1540.03	1546.62	1538.37	1539.07	299	0	50
2025.04.16	12:20:00	1538.93	1540.26	1521.60	1522.25	299	0	50
2025.04.16	12:30:00	1523.12	1524.42	1513.57	1517.35	298	0	50
2025.04.16	12:40:00	1517.66	1523.98	1511.89	1514.68	296	0	50
2025.04.16	12:50:00	1515.06	1528.13	1514.32	1528.13	295	0	50
2025.04.16	13:00:00	1528.03	1534.88	1526.37	1526.80	299	0	50
2025.04.16	13:10:00	1526.32	1531.66	1524.73	1530.55	297	0	50
2025.04.16	13:20:00	1531.01	1532.46	1526.03	1527.00	299	0	50
2025.04.16	13:30:00	1526.73	1532.51	1525.21	1532.13	299	0	50
2025.04.16	13:40:00	1532.23	1534.07	1523.72	1530.49	297	0	50
2025.04.16	13:50:00	1530.70	1545.97	1530.34	1544.43	298	0	50
2025.04.16	14:00:00	1544.66	1546.97	1540.97	1544.77	295	0	50
2025.04.16	14:10:00	1544.65	1549.69	1540.06	1546.60	299	0	50
2025.04.16	14:20:00	1546.98	1551.12	1542.97	1547.22	295	0	50
2025.04.16	14:30:00	1547.43	1554.89	1547.14	1551.14	296	0	50
2025.04.16	14:40:00	1550.83	1551.42	1543.11	1545.95	299	0	50
2025.04.16	14:50:00	1545.65	1546.69	1534.73	1535.20	297	0	50
2025.04.16	15:00:00	1534.84	1544.23	1534.03	1537.75	297	0	50
2025.04.16	15:10:00	1537.88	1541.64	1531.42	1532.45	296	0	50
2025.04.16	15:20:00	1532.77	1533.80	1525.06	1525.59	295	0	50
2025.04.16	15:30:00	1525.87	1530.63	1522.25	1523.98	298	0	50
2025.04.16	15:40:00	1524.17	1529.70	1520.43	1526.46	298	0	50
2025.04.16	15:50:00	1526.46	1531.10	1522.86	1530.58	296	0	50
2025.04.16	16:00:00	1530.28	1538.38	1527.25	1536.95	296	0	50
2025.04.16	16:10:00	1537.33	1540.05	1528.22	1535.25	295	0	50
2025.04.16	16:20:00	1535.15	1540.40	1527.96	1529.45	297	0	50
2025.04.16	16:30:00	1529.67	1534.90	1526.71	1527.61	299	0	50
2025.04.16	16:40:00	1527.64	1529.29	1517.50	1517.50	299	0	50
2025.04.16	16:50:00	1516.87	1523.89	1511.56	1523.44	299	0	50
2025.04.16	17:00:00	1523.16	1525.10	1513.62	1517.09	299	0	50
2025.04.16	17:10:00	1517.15	1520.95	1509.07	1509.07	289	0	50
2025.04.16	17:20:00	1509.17	1514.15	1506.89	1511.96	299	0	50
2025.04.16	17:30:00	1511.90	1516.01	1508.06	1511.23	299	0	50
2025.04.16	17:40:00	1511.07	1526.05	1510.67	1523.57	295	0	50
2025.04.16	17:50:00	1523.77	1527.77	1517.83	1521.14	299	0	50
2025.04.16	18:00:00	1521.24	1521.28	1506.62	1510.38	300	0	50
2025.04.16	18:10:00	1510.22	1513.61	1505.94	1507.45	297	0	50
2025.04.16	18:20:00	1506.80	1510.65	1496.80	1498.16	299	0	50
2025.04.16	18:30:00	1498.48	1503.51	1496.26	1500.82	299	0	50
2025.04.16	18:40:00	1500.43	1504.94	1495.39	1502.72	297	0	50
2025.04.16	18:50:00	1502.20	1513.77	1501.82	1510.01	299	0	50
2025.04.16	19:00:00	1509.81	1524.82	1509.81	1522.21	295	0	50
2025.04.16	19:10:00	1521.83	1528.63	1520.77	1525.78	297	0	50
2025.04.16	19:20:00	1525.55	1530.22	1523.42	1528.47	298	0	50
2025.04.16	19:30:00	1528.29	1529.23	1521.31	1524.53	296	0	50
2025.04.16	19:40:00	1523.94	1534.43	1522.96	1528.14	295	0	50
2025.04.16	19:50:00	1527.80	1527.80	1517.99	1521.36	297	0	50
2025.04.16	20:00:00	1520.98	1531.91	1520.98	1527.92	293	0	50
2025.04.16	20:10:00	1527.82	1532.23	1525.46	1528.44	296	0	50
2025.04.16	20:20:00	1527.87	1528.97	1522.88	1524.33	298	0	50
2025.04.16	20:30:00	1523.83	1526.60	1518.95	1522.45	296	0	50
2025.04.16	20:40:00	1522.41	1529.22	1518.07	1524.46	293	0	50
2025.04.16	20:50:00	1524.85	1525.55	1506.29	1507.01	296	0	50
2025.04.16	21:00:00	1507.80	1511.11	1500.01	1505.35	298	0	50
2025.04.16	21:10:00	1505.39	1509.87	1504.15	1506.07	298	0	50
2025.04.16	21:20:00	1505.94	1507.04	1497.16	1502.46	298	0	50
2025.04.16	21:30:00	1503.19	1507.06	1497.88	1500.31	299	0	50
2025.04.16	21:40:00	1500.69	1508.18	1497.78	1508.18	295	0	50
2025.04.16	21:50:00	1508.09	1513.87	1506.25	1507.31	294	0	50
2025.04.16	22:00:00	1506.63	1518.65	1503.69	1517.54	297	0	50
2025.04.16	22:10:00	1516.92	1521.24	1513.43	1515.42	295	0	50
2025.04.16	22:20:00	1515.75	1522.64	1513.22	1513.53	298	0	50
2025.04.16	22:30:00	1514.10	1520.34	1508.78	1509.56	299	0	50
2025.04.16	22:40:00	1509.91	1510.84	1491.27	1494.10	296	0	50
2025.04.16	22:50:00	1494.73	1497.76	1489.77	1491.41	296	0	50
2025.04.16	23:00:00	1490.91	1491.52	1484.94	1488.57	295	0	50
2025.04.16	23:10:00	1488.77	1501.81	1486.95	1500.57	298	0	50
2025.04.16	23:20:00	1500.88	1513.53	1500.88	1508.33	300	0	50
2025.04.16	23:30:00	1508.41	1510.99	1500.13	1505.39	298	0	50
2025.04.16	23:40:00	1505.54	1514.43	1505.54	1513.08	297	0	50
2025.04.16	23:50:00	1512.90	1513.11	1496.80	1502.47	295	0	50
2025.04.17	00:00:00	1502.78	1505.46	1497.37	1499.25	298	0	50
2025.04.17	00:10:00	1499.54	1506.15	1498.19	1501.87	297	0	50
2025.04.17	00:20:00	1501.82	1506.76	1499.61	1502.94	298	0	50
2025.04.17	00:30:00	1502.69	1502.69	1496.53	1498.95	295	0	50
2025.04.17	00:40:00	1498.05	1499.25	1493.18	1493.30	296	0	50
2025.04.17	00:50:00	1493.44	1498.09	1487.94	1497.47	299	0	50
2025.04.17	01:00:00	1497.85	1499.31	1488.36	1493.46	296	0	50
2025.04.17	01:10:00	1493.35	1501.22	1492.76	1495.46	298	0	50
2025.04.17	01:20:00	1496.07	1498.26	1484.16	1488.37	296	0	50
2025.04.17	01:30:00	1488.51	1497.14	1486.33	1491.35	298	0	50
2025.04.17	01:40:00	1491.29	1497.20	1490.88	1492.01	297	0	50
2025.04.17	01:50:00	1492.29	1495.02	1484.71	1484.71	298	0	50
2025.04.17	02:00:00	1484.56	1487.61	1481.41	1483.70	297	0	50
2025.04.17	02:10:00	1483.52	1484.22	1477.45	1481.54	297	0	50
2025.04.17	02:20:00	1481.96	1487.44	1479.19	1479.19	297	0	50
2025.04.17	02:30:00	1478.57	1484.98	1478.47	1479.25	298	0	50
2025.04.17	02:40:00	1479.12	1482.63	1474.69	1477.71	296	0	50
2025.04.17	02:50:00	1478.01	1478.21	1467.24	1477.00	297	0	50
2025.04.17	03:00:00	1477.08	1480.22	1472.68	1475.72	299	0	50
2025.04.17	03:10:00	1476.08	1485.54	1475.50	1482.00	296	0	50
2025.04.17	03:20:00	1482.54	1486.45	1474.32	1485.29	294	0	50
2025.04.17	03:30:00	1484.71	1485.16	1469.64	1470.56	297	0	50
2025.04.17	03:40:00	1470.81	1475.94	1465.75	1473.08	296	0	50
2025.04.17	03:50:00	1472.90	1474.51	1468.20	1471.84	298	0	50
2025.04.17	04:00:00	1472.39	1480.73	1471.05	1480.43	300	0	50
2025.04.17	04:10:00	1480.60	1482.61	1473.10	1473.39	299	0	50
2025.04.17	04:20:00	1473.28	1477.57	1469.82	1477.54	297	0	50
2025.04.17	04:30:00	1477.28	1482.80	1471.34	1474.93	296	0	50
2025.04.17	04:40:00	1474.72	1479.52	1472.70	1476.75	298	0	50
2025.04.17	04:50:00	1477.40	1477.54	1467.38	1471.36	298	0	50
2025.04.17	05:00:00	1471.62	1474.13	1465.59	1468.29	298	0	50
2025.04.17	05:10:00	1467.98	1479.82	1465.36	1478.72	295	0	50
2025.04.17	05:20:00	1479.23	1481.60	1476.58	1478.53	298	0	50
2025.04.17	05:30:00	1478.05	1479.20	1471.71	1472.04	299	0	50
2025.04.17	05:40:00	1472.14	1475.71	1469.50	1474.88	298	0	50
2025.04.17	05:50:00	1475.31	1476.37	1462.22	1465.83	298	0	50
2025.04.17	06:00:00	1465.91	1478.52	1465.91	1473.56	300	0	50
2025.04.17	06:10:00	1473.30	1476.14	1471.71	1474.82	297	0	50
2025.04.17	06:20:00	1474.62	1482.47	1474.43	1480.57	297	0	50
2025.04.17	06:30:00	1480.20	1497.70	1480.20	1496.12	295	0	50
2025.04.17	06:40:00	1496.33	1503.51	1494.42	1494.44	296	0	50
2025.04.17	06:50:00	1494.65	1503.35	1487.60	1502.78	295	0	50
2025.04.17	07:00:00	1502.78	1508.32	1502.15	1507.19	299	0	50
2025.04.17	07:10:00	1507.11	1507.11	1500.22	1504.22	295	0	50
2025.04.17	07:20:00	1504.71	1511.62	1504.48	1509.35	295	0	50
2025.04.17	07:30:00	1508.64	1509.27	1499.54	1501.70	297	0	50
2025.04.17	07:40:00	1502.27	1503.00	1494.60	1500.45	298	0	50
2025.04.17	07:50:00	1500.50	1505.40	1497.44	1497.44	297	0	50
2025.04.17	08:00:00	1497.27	1497.39	1489.35	1492.27	298	0	50
2025.04.17	08:10:00	1492.52	1498.22	1482.12	1487.16	295	0	50
2025.04.17	08:20:00	1487.45	1490.02	1480.96	1487.72	298	0	50
2025.04.17	08:30:00	1487.66	1493.00	1485.91	1486.44	299	0	50
2025.04.17	08:40:00	1486.01	1495.70	1485.27	1495.70	298	0	50
2025.04.17	08:50:00	1495.70	1496.65	1489.09	1490.33	297	0	50
2025.04.17	09:00:00	1490.47	1498.57	1489.78	1497.72	294	0	50
2025.04.17	09:10:00	1497.67	1501.94	1494.29	1496.08	300	0	50
2025.04.17	09:20:00	1495.63	1497.23	1488.39	1493.16	296	0	50
2025.04.17	09:30:00	1493.13	1495.42	1476.57	1478.94	294	0	50
2025.04.17	09:40:00	1478.94	1482.93	1472.23	1481.38	298	0	50
2025.04.17	09:50:00	1481.70	1481.70	1472.15	1481.09	296	0	50
2025.04.17	10:00:00	1480.81	1488.10	1477.56	1481.56	296	0	50
2025.04.17	10:10:00	1482.12	1484.05	1479.63	1481.68	297	0	50
2025.04.17	10:20:00	1481.86	1488.43	1480.42	1487.02	297	0	50
2025.04.17	10:30:00	1487.18	1488.00	1481.22	1482.32	299	0	50
2025.04.17	10:40:00	1482.46	1490.00	1479.09	1481.31	299	0	50
2025.04.17	10:50:00	1481.62	1485.99	1479.08	1482.30	295	0	50
2025.04.17	11:00:00	1481.95	1486.43	1478.42	1480.72	297	0	50
2025.04.17	11:10:00	1480.67	1488.17	1478.67	1486.82	298	0	50
2025.04.17	11:20:00	1487.21	1497.17	1486.15	1494.29	297	0	50
2025.04.17	11:30:00	1493.72	1494.97	1482.87	1487.99	297	0	50
2025.04.17	11:40:00	1487.47	1495.35	1486.37	1492.71	296	0	50
2025.04.17	11:50:00	1492.63	1509.13	1490.76	1509.13	299	0	50
2025.04.17	12:00:00	1509.00	1510.78	1499.37	1503.86	295	0	50
2025.04.17	12:10:00	1504.40	1509.49	1499.51	1500.24	296	0	50
2025.04.17	12:20:00	1500.26	1502.62	1496.32	1498.56	299	0	50
2025.04.17	12:30:00	1498.24	1502.35	1494.52	1501.90	296	0	50
2025.04.17	12:40:00	1501.36	1513.69	1500.48	1512.97	297	0	50
2025.04.17	12:50:00	1513.14	1522.34	1511.06	1516.21	294	0	50
2025.04.17	13:00:00	1516.13	1520.96	1514.38	1515.40	298	0	50
2025.04.17	13:10:00	1515.72	1516.71	1504.96	1506.29	296	0	50
2025.04.17	13:20:00	1506.16	1506.99	1497.81	1501.16	297	0	50
2025.04.17	13:30:00	1500.63	1502.15	1490.24	1494.63	297	0	50
2025.04.17	13:40:00	1494.61	1503.54	1493.97	1498.30	297	0	50
2025.04.17	13:50:00	1498.79	1504.52	1497.71	1498.04	295	0	50
2025.04.17	14:00:00	1497.81	1497.81	1490.69	1491.01	296	0	50
2025.04.17	14:10:00	1491.60	1503.05	1490.02	1499.66	295	0	50
2025.04.17	14:20:00	1499.14	1499.71	1488.23	1488.64	297	0	50
2025.04.17	14:30:00	1488.92	1497.26	1487.48	1493.16	296	0	50
2025.04.17	14:40:00	1492.64	1505.82	1486.73	1504.38	298	0	50
2025.04.17	14:50:00	1504.51	1508.99	1501.23	1504.95	291	0	50
2025.04.17	15:00:00	1505.16	1505.16	1493.76	1500.62	297	0	50
2025.04.17	15:10:00	1500.77	1510.93	1500.77	1510.93	295	0	50
2025.04.17	15:20:00	1511.04	1512.50	1505.01	1505.68	299	0	50
2025.04.17	15:30:00	1505.85	1525.93	1505.39	1525.93	297	0	50
2025.04.17	15:40:00	1525.71	1529.14	1518.74	1528.08	296	0	50
2025.04.17	15:50:00	1528.16	1528.36	1520.67	1520.98	293	0	50
2025.04.17	16:00:00	1520.79	1526.73	1519.97	1520.18	298	0	50
2025.04.17	16:10:00	1520.45	1520.84	1514.12	1515.66	296	0	50
2025.04.17	16:20:00	1515.20	1527.01	1514.41	1525.92	298	0	50
2025.04.17	16:30:00	1526.00	1540.99	1526.00	1536.41	296	0	50
2025.04.17	16:40:00	1536.77	1537.99	1522.56	1522.61	296	0	50
2025.04.17	16:50:00	1522.18	1525.14	1517.30	1522.60	296	0	50
2025.04.17	17:00:00	1523.38	1524.71	1516.50	1519.71	296	0	50
2025.04.17	17:10:00	1519.16	1526.68	1516.79	1517.77	294	0	50
2025.04.17	17:20:00	1517.65	1521.60	1511.98	1516.64	298	0	50
2025.04.17	17:30:00	1517.07	1521.00	1508.30	1510.88	297	0	50
